,censustract,PUMA,HSI,Device,WGTP,withoutHSI,WithoutDevice
424,36047025700,04003,30037,38295,49713,39.5791845191,22.9678353751
425,36047025901,04003,30037,38295,49713,39.5791845191,22.9678353751
426,36047025902,04003,30037,38295,49713,39.5791845191,22.9678353751
427,36047026100,04003,30037,38295,49713,39.5791845191,22.9678353751
428,36047026300,04003,30037,38295,49713,39.5791845191,22.9678353751
429,36047026500,04003,30037,38295,49713,39.5791845191,22.9678353751
430,36047026700,04003,30037,38295,49713,39.5791845191,22.9678353751
431,36047026900,04003,30037,38295,49713,39.5791845191,22.9678353751
432,36047027300,04003,30037,38295,49713,39.5791845191,22.9678353751
433,36047027500,04003,30037,38295,49713,39.5791845191,22.9678353751
434,36047027700,04003,30037,38295,49713,39.5791845191,22.9678353751
435,36047027900,04003,30037,38295,49713,39.5791845191,22.9678353751
436,36047028100,04003,30037,38295,49713,39.5791845191,22.9678353751
437,36047028300,04003,30037,38295,49713,39.5791845191,22.9678353751
438,36047028502,04003,30037,38295,49713,39.5791845191,22.9678353751
439,36047028700,04003,30037,38295,49713,39.5791845191,22.9678353751
440,36047028900,04003,30037,38295,49713,39.5791845191,22.9678353751
441,36047029100,04003,30037,38295,49713,39.5791845191,22.9678353751
442,36047029300,04003,30037,38295,49713,39.5791845191,22.9678353751
443,36047029500,04003,30037,38295,49713,39.5791845191,22.9678353751
444,36047037500,04003,30037,38295,49713,39.5791845191,22.9678353751
445,36047037700,04003,30037,38295,49713,39.5791845191,22.9678353751
446,36047037900,04003,30037,38295,49713,39.5791845191,22.9678353751
447,36047038300,04003,30037,38295,49713,39.5791845191,22.9678353751
448,36047038500,04003,30037,38295,49713,39.5791845191,22.9678353751
449,36047038700,04003,30037,38295,49713,39.5791845191,22.9678353751
450,36047050700,04003,30037,38295,49713,39.5791845191,22.9678353751
451,36047053100,04003,30037,38295,49713,39.5791845191,22.9678353751
452,36047123700,04003,30037,38295,49713,39.5791845191,22.9678353751
453,36047000100,04004,45944,49265,55501,17.2195095584,11.2358335886
454,36047000301,04004,45944,49265,55501,17.2195095584,11.2358335886
455,36047000501,04004,45944,49265,55501,17.2195095584,11.2358335886
456,36047000502,04004,45944,49265,55501,17.2195095584,11.2358335886
457,36047000700,04004,45944,49265,55501,17.2195095584,11.2358335886
458,36047000900,04004,45944,49265,55501,17.2195095584,11.2358335886
459,36047001100,04004,45944,49265,55501,17.2195095584,11.2358335886
460,36047001300,04004,45944,49265,55501,17.2195095584,11.2358335886
461,36047001500,04004,45944,49265,55501,17.2195095584,11.2358335886
462,36047002100,04004,45944,49265,55501,17.2195095584,11.2358335886
463,36047002300,04004,45944,49265,55501,17.2195095584,11.2358335886
464,36047002901,04004,45944,49265,55501,17.2195095584,11.2358335886
465,36047003100,04004,45944,49265,55501,17.2195095584,11.2358335886
466,36047003300,04004,45944,49265,55501,17.2195095584,11.2358335886
467,36047003500,04004,45944,49265,55501,17.2195095584,11.2358335886
468,36047003700,04004,45944,49265,55501,17.2195095584,11.2358335886
469,36047003900,04004,45944,49265,55501,17.2195095584,11.2358335886
470,36047004100,04004,45944,49265,55501,17.2195095584,11.2358335886
471,36047004300,04004,45944,49265,55501,17.2195095584,11.2358335886
472,36047006900,04004,45944,49265,55501,17.2195095584,11.2358335886
473,36047007100,04004,45944,49265,55501,17.2195095584,11.2358335886
474,36047012700,04004,45944,49265,55501,17.2195095584,11.2358335886
475,36047017900,04004,45944,49265,55501,17.2195095584,11.2358335886
476,36047018100,04004,45944,49265,55501,17.2195095584,11.2358335886
477,36047018300,04004,45944,49265,55501,17.2195095584,11.2358335886
478,36047018501,04004,45944,49265,55501,17.2195095584,11.2358335886
479,36047018700,04004,45944,49265,55501,17.2195095584,11.2358335886
480,36047019100,04004,45944,49265,55501,17.2195095584,11.2358335886
481,36047019300,04004,45944,49265,55501,17.2195095584,11.2358335886
482,36047019500,04004,45944,49265,55501,17.2195095584,11.2358335886
483,36047019700,04004,45944,49265,55501,17.2195095584,11.2358335886
484,36047019900,04004,45944,49265,55501,17.2195095584,11.2358335886
485,36047020100,04004,45944,49265,55501,17.2195095584,11.2358335886
486,36047021100,04004,45944,49265,55501,17.2195095584,11.2358335886
487,36047022700,04004,45944,49265,55501,17.2195095584,11.2358335886
488,36047022900,04004,45944,49265,55501,17.2195095584,11.2358335886
489,36047023100,04004,45944,49265,55501,17.2195095584,11.2358335886
490,36047023500,04004,45944,49265,55501,17.2195095584,11.2358335886
491,36047054300,04004,45944,49265,55501,17.2195095584,11.2358335886
492,36047004500,04005,42127,44477,49115,14.2278326377,9.44314364247
493,36047004700,04005,42127,44477,49115,14.2278326377,9.44314364247
494,36047004900,04005,42127,44477,49115,14.2278326377,9.44314364247
495,36047005100,04005,42127,44477,49115,14.2278326377,9.44314364247
496,36047005300,04005,42127,44477,49115,14.2278326377,9.44314364247
497,36047005900,04005,42127,44477,49115,14.2278326377,9.44314364247
498,36047006300,04005,42127,44477,49115,14.2278326377,9.44314364247
499,36047006500,04005,42127,44477,49115,14.2278326377,9.44314364247
500,36047006700,04005,42127,44477,49115,14.2278326377,9.44314364247
501,36047007500,04005,42127,44477,49115,14.2278326377,9.44314364247
502,36047007700,04005,42127,44477,49115,14.2278326377,9.44314364247
503,36047008500,04005,42127,44477,49115,14.2278326377,9.44314364247
504,36047011700,04005,42127,44477,49115,14.2278326377,9.44314364247
505,36047011900,04005,42127,44477,49115,14.2278326377,9.44314364247
506,36047012100,04005,42127,44477,49115,14.2278326377,9.44314364247
507,36047012901,04005,42127,44477,49115,14.2278326377,9.44314364247
508,36047012902,04005,42127,44477,49115,14.2278326377,9.44314364247
509,36047013100,04005,42127,44477,49115,14.2278326377,9.44314364247
510,36047013300,04005,42127,44477,49115,14.2278326377,9.44314364247
511,36047013500,04005,42127,44477,49115,14.2278326377,9.44314364247
512,36047013700,04005,42127,44477,49115,14.2278326377,9.44314364247
513,36047013900,04005,42127,44477,49115,14.2278326377,9.44314364247
514,36047014100,04005,42127,44477,49115,14.2278326377,9.44314364247
515,36047014300,04005,42127,44477,49115,14.2278326377,9.44314364247
516,36047014900,04005,42127,44477,49115,14.2278326377,9.44314364247
517,36047015100,04005,42127,44477,49115,14.2278326377,9.44314364247
518,36047015300,04005,42127,44477,49115,14.2278326377,9.44314364247
519,36047015500,04005,42127,44477,49115,14.2278326377,9.44314364247
520,36047015700,04005,42127,44477,49115,14.2278326377,9.44314364247
521,36047015900,04005,42127,44477,49115,14.2278326377,9.44314364247
522,36047016500,04005,42127,44477,49115,14.2278326377,9.44314364247
523,36047016700,04005,42127,44477,49115,14.2278326377,9.44314364247
524,36047017700,04005,42127,44477,49115,14.2278326377,9.44314364247
525,36047016100,04006,31830,40154,51642,38.3641222261,22.2454591224
526,36047016300,04006,31830,40154,51642,38.3641222261,22.2454591224
527,36047020300,04006,31830,40154,51642,38.3641222261,22.2454591224
528,36047020500,04006,31830,40154,51642,38.3641222261,22.2454591224
529,36047020700,04006,31830,40154,51642,38.3641222261,22.2454591224
530,36047021500,04006,31830,40154,51642,38.3641222261,22.2454591224
531,36047021700,04006,31830,40154,51642,38.3641222261,22.2454591224
532,36047021900,04006,31830,40154,51642,38.3641222261,22.2454591224
533,36047022100,04006,31830,40154,51642,38.3641222261,22.2454591224
534,36047024700,04006,31830,40154,51642,38.3641222261,22.2454591224
535,36047027100,04006,31830,40154,51642,38.3641222261,22.2454591224
536,36047029700,04006,31830,40154,51642,38.3641222261,22.2454591224
537,36047029900,04006,31830,40154,51642,38.3641222261,22.2454591224
538,36047030500,04006,31830,40154,51642,38.3641222261,22.2454591224
539,36047030700,04006,31830,40154,51642,38.3641222261,22.2454591224
540,36047030900,04006,31830,40154,51642,38.3641222261,22.2454591224
541,36047031100,04006,31830,40154,51642,38.3641222261,22.2454591224
542,36047031300,04006,31830,40154,51642,38.3641222261,22.2454591224
543,36047031500,04006,31830,40154,51642,38.3641222261,22.2454591224
544,36047031701,04006,31830,40154,51642,38.3641222261,22.2454591224
545,36047031702,04006,31830,40154,51642,38.3641222261,22.2454591224
546,36047033700,04006,31830,40154,51642,38.3641222261,22.2454591224
547,36047033900,04006,31830,40154,51642,38.3641222261,22.2454591224
548,36047034100,04006,31830,40154,51642,38.3641222261,22.2454591224
549,36047034300,04006,31830,40154,51642,38.3641222261,22.2454591224
550,36047034500,04006,31830,40154,51642,38.3641222261,22.2454591224
551,36047034700,04006,31830,40154,51642,38.3641222261,22.2454591224
552,36047034900,04006,31830,40154,51642,38.3641222261,22.2454591224
553,36047035100,04006,31830,40154,51642,38.3641222261,22.2454591224
554,36047035300,04006,31830,40154,51642,38.3641222261,22.2454591224
555,36047035700,04006,31830,40154,51642,38.3641222261,22.2454591224
556,36047035900,04006,31830,40154,51642,38.3641222261,22.2454591224
557,36047038100,04006,31830,40154,51642,38.3641222261,22.2454591224
558,36047030100,04007,26170,32147,43558,39.9191882088,26.1972542357
559,36047030300,04007,26170,32147,43558,39.9191882088,26.1972542357
560,36047036100,04007,26170,32147,43558,39.9191882088,26.1972542357
561,36047036300,04007,26170,32147,43558,39.9191882088,26.1972542357
562,36047036501,04007,26170,32147,43558,39.9191882088,26.1972542357
563,36047036502,04007,26170,32147,43558,39.9191882088,26.1972542357
564,36047036700,04007,26170,32147,43558,39.9191882088,26.1972542357
565,36047036900,04007,26170,32147,43558,39.9191882088,26.1972542357
566,36047037100,04007,26170,32147,43558,39.9191882088,26.1972542357
567,36047037300,04007,26170,32147,43558,39.9191882088,26.1972542357
568,36047089200,04007,26170,32147,43558,39.9191882088,26.1972542357
569,36047089400,04007,26170,32147,43558,39.9191882088,26.1972542357
570,36047089600,04007,26170,32147,43558,39.9191882088,26.1972542357
571,36047089800,04007,26170,32147,43558,39.9191882088,26.1972542357
572,36047090000,04007,26170,32147,43558,39.9191882088,26.1972542357
573,36047090200,04007,26170,32147,43558,39.9191882088,26.1972542357
574,36047090600,04007,26170,32147,43558,39.9191882088,26.1972542357
575,36047090800,04007,26170,32147,43558,39.9191882088,26.1972542357
576,36047091000,04007,26170,32147,43558,39.9191882088,26.1972542357
577,36047091200,04007,26170,32147,43558,39.9191882088,26.1972542357
578,36047091600,04007,26170,32147,43558,39.9191882088,26.1972542357
579,36047091800,04007,26170,32147,43558,39.9191882088,26.1972542357
580,36047092000,04007,26170,32147,43558,39.9191882088,26.1972542357
581,36047092200,04007,26170,32147,43558,39.9191882088,26.1972542357
582,36047092400,04007,26170,32147,43558,39.9191882088,26.1972542357
583,36047112200,04007,26170,32147,43558,39.9191882088,26.1972542357
584,36047112600,04007,26170,32147,43558,39.9191882088,26.1972542357
585,36047112800,04007,26170,32147,43558,39.9191882088,26.1972542357
586,36047113000,04007,26170,32147,43558,39.9191882088,26.1972542357
587,36047113200,04007,26170,32147,43558,39.9191882088,26.1972542357
588,36047113400,04007,26170,32147,43558,39.9191882088,26.1972542357
589,36047114400,04007,26170,32147,43558,39.9191882088,26.1972542357
590,36047115600,04007,26170,32147,43558,39.9191882088,26.1972542357
591,36047115800,04007,26170,32147,43558,39.9191882088,26.1972542357
592,36047105801,04008,35681,40440,53034,32.7205189124,23.747030207
593,36047105804,04008,35681,40440,53034,32.7205189124,23.747030207
594,36047107000,04008,35681,40440,53034,32.7205189124,23.747030207
595,36047107800,04008,35681,40440,53034,32.7205189124,23.747030207
596,36047109800,04008,35681,40440,53034,32.7205189124,23.747030207
597,36047110400,04008,35681,40440,53034,32.7205189124,23.747030207
598,36047110600,04008,35681,40440,53034,32.7205189124,23.747030207
599,36047111000,04008,35681,40440,53034,32.7205189124,23.747030207
600,36047111600,04008,35681,40440,53034,32.7205189124,23.747030207
601,36047111800,04008,35681,40440,53034,32.7205189124,23.747030207
602,36047112000,04008,35681,40440,53034,32.7205189124,23.747030207
603,36047112400,04008,35681,40440,53034,32.7205189124,23.747030207
604,36047114201,04008,35681,40440,53034,32.7205189124,23.747030207
605,36047114202,04008,35681,40440,53034,32.7205189124,23.747030207
606,36047114600,04008,35681,40440,53034,32.7205189124,23.747030207
607,36047115000,04008,35681,40440,53034,32.7205189124,23.747030207
608,36047115200,04008,35681,40440,53034,32.7205189124,23.747030207
609,36047116000,04008,35681,40440,53034,32.7205189124,23.747030207
610,36047116200,04008,35681,40440,53034,32.7205189124,23.747030207
611,36047116400,04008,35681,40440,53034,32.7205189124,23.747030207
612,36047116600,04008,35681,40440,53034,32.7205189124,23.747030207
613,36047116800,04008,35681,40440,53034,32.7205189124,23.747030207
614,36047117000,04008,35681,40440,53034,32.7205189124,23.747030207
615,36047117201,04008,35681,40440,53034,32.7205189124,23.747030207
616,36047117202,04008,35681,40440,53034,32.7205189124,23.747030207
617,36047117400,04008,35681,40440,53034,32.7205189124,23.747030207
618,36047117601,04008,35681,40440,53034,32.7205189124,23.747030207
619,36047117602,04008,35681,40440,53034,32.7205189124,23.747030207
620,36047117800,04008,35681,40440,53034,32.7205189124,23.747030207
621,36047118000,04008,35681,40440,53034,32.7205189124,23.747030207
622,36047118201,04008,35681,40440,53034,32.7205189124,23.747030207
623,36047118202,04008,35681,40440,53034,32.7205189124,23.747030207
624,36047118400,04008,35681,40440,53034,32.7205189124,23.747030207
625,36047118600,04008,35681,40440,53034,32.7205189124,23.747030207
626,36047118800,04008,35681,40440,53034,32.7205189124,23.747030207
627,36047119000,04008,35681,40440,53034,32.7205189124,23.747030207
628,36047119200,04008,35681,40440,53034,32.7205189124,23.747030207
629,36047119400,04008,35681,40440,53034,32.7205189124,23.747030207
630,36047119600,04008,35681,40440,53034,32.7205189124,23.747030207
631,36047119800,04008,35681,40440,53034,32.7205189124,23.747030207
632,36047120000,04008,35681,40440,53034,32.7205189124,23.747030207
633,36047120200,04008,35681,40440,53034,32.7205189124,23.747030207
634,36047120800,04008,35681,40440,53034,32.7205189124,23.747030207
635,36047121000,04008,35681,40440,53034,32.7205189124,23.747030207
636,36047121400,04008,35681,40440,53034,32.7205189124,23.747030207
637,36047122000,04008,35681,40440,53034,32.7205189124,23.747030207
638,36047063600,04009,51469,57257,66492,22.5936954822,13.8888888889
639,36047064000,04009,51469,57257,66492,22.5936954822,13.8888888889
640,36047064400,04009,51469,57257,66492,22.5936954822,13.8888888889
641,36047064600,04009,51469,57257,66492,22.5936954822,13.8888888889
642,36047064800,04009,51469,57257,66492,22.5936954822,13.8888888889
643,36047065000,04009,51469,57257,66492,22.5936954822,13.8888888889
644,36047065200,04009,51469,57257,66492,22.5936954822,13.8888888889
645,36047065400,04009,51469,57257,66492,22.5936954822,13.8888888889
646,36047065600,04009,51469,57257,66492,22.5936954822,13.8888888889
647,36047065800,04009,51469,57257,66492,22.5936954822,13.8888888889
648,36047066000,04009,51469,57257,66492,22.5936954822,13.8888888889
649,36047066200,04009,51469,57257,66492,22.5936954822,13.8888888889
650,36047066600,04009,51469,57257,66492,22.5936954822,13.8888888889
651,36047067000,04009,51469,57257,66492,22.5936954822,13.8888888889
652,36047067200,04009,51469,57257,66492,22.5936954822,13.8888888889
653,36047067400,04009,51469,57257,66492,22.5936954822,13.8888888889
654,36047067600,04009,51469,57257,66492,22.5936954822,13.8888888889
655,36047067800,04009,51469,57257,66492,22.5936954822,13.8888888889
656,36047068000,04009,51469,57257,66492,22.5936954822,13.8888888889
657,36047068200,04009,51469,57257,66492,22.5936954822,13.8888888889
658,36047068600,04009,51469,57257,66492,22.5936954822,13.8888888889
659,36047068800,04009,51469,57257,66492,22.5936954822,13.8888888889
660,36047069000,04009,51469,57257,66492,22.5936954822,13.8888888889
661,36047069200,04009,51469,57257,66492,22.5936954822,13.8888888889
662,36047069601,04009,51469,57257,66492,22.5936954822,13.8888888889
663,36047069602,04009,51469,57257,66492,22.5936954822,13.8888888889
664,36047069800,04009,51469,57257,66492,22.5936954822,13.8888888889
665,36047070000,04009,51469,57257,66492,22.5936954822,13.8888888889
666,36047070201,04009,51469,57257,66492,22.5936954822,13.8888888889
667,36047070202,04009,51469,57257,66492,22.5936954822,13.8888888889
668,36047070203,04009,51469,57257,66492,22.5936954822,13.8888888889
669,36047070600,04009,51469,57257,66492,22.5936954822,13.8888888889
670,36047072000,04009,51469,57257,66492,22.5936954822,13.8888888889
671,36047072200,04009,51469,57257,66492,22.5936954822,13.8888888889
672,36047072400,04009,51469,57257,66492,22.5936954822,13.8888888889
673,36047072600,04009,51469,57257,66492,22.5936954822,13.8888888889
674,36047072800,04009,51469,57257,66492,22.5936954822,13.8888888889
675,36047073000,04009,51469,57257,66492,22.5936954822,13.8888888889
676,36047073200,04009,51469,57257,66492,22.5936954822,13.8888888889
677,36047073400,04009,51469,57257,66492,22.5936954822,13.8888888889
678,36047073600,04009,51469,57257,66492,22.5936954822,13.8888888889
679,36047073800,04009,51469,57257,66492,22.5936954822,13.8888888889
680,36047074000,04009,51469,57257,66492,22.5936954822,13.8888888889
681,36047074200,04009,51469,57257,66492,22.5936954822,13.8888888889
682,36047074400,04009,51469,57257,66492,22.5936954822,13.8888888889
683,36047074600,04009,51469,57257,66492,22.5936954822,13.8888888889
684,36047077600,04009,51469,57257,66492,22.5936954822,13.8888888889
685,36047094401,04009,51469,57257,66492,22.5936954822,13.8888888889
686,36047094402,04009,51469,57257,66492,22.5936954822,13.8888888889
687,36047095000,04009,51469,57257,66492,22.5936954822,13.8888888889
688,36047095400,04009,51469,57257,66492,22.5936954822,13.8888888889
689,36047095600,04009,51469,57257,66492,22.5936954822,13.8888888889
690,36047095800,04009,51469,57257,66492,22.5936954822,13.8888888889
691,36047096000,04009,51469,57257,66492,22.5936954822,13.8888888889
692,36047096200,04009,51469,57257,66492,22.5936954822,13.8888888889
693,36047096400,04009,51469,57257,66492,22.5936954822,13.8888888889
694,36047096600,04009,51469,57257,66492,22.5936954822,13.8888888889
695,36047096800,04009,51469,57257,66492,22.5936954822,13.8888888889
696,36047097000,04009,51469,57257,66492,22.5936954822,13.8888888889
697,36047097400,04009,51469,57257,66492,22.5936954822,13.8888888889
698,36047098200,04009,51469,57257,66492,22.5936954822,13.8888888889
699,36047098400,04009,51469,57257,66492,22.5936954822,13.8888888889
700,36047098600,04009,51469,57257,66492,22.5936954822,13.8888888889
701,36047098800,04009,51469,57257,66492,22.5936954822,13.8888888889
702,36047099000,04009,51469,57257,66492,22.5936954822,13.8888888889
703,36047099200,04009,51469,57257,66492,22.5936954822,13.8888888889
704,36047099400,04009,51469,57257,66492,22.5936954822,13.8888888889
705,36047099600,04009,51469,57257,66492,22.5936954822,13.8888888889
706,36047099800,04009,51469,57257,66492,22.5936954822,13.8888888889
707,36047100400,04009,51469,57257,66492,22.5936954822,13.8888888889
708,36047100600,04009,51469,57257,66492,22.5936954822,13.8888888889
709,36047100800,04009,51469,57257,66492,22.5936954822,13.8888888889
710,36047101000,04009,51469,57257,66492,22.5936954822,13.8888888889
711,36047101200,04009,51469,57257,66492,22.5936954822,13.8888888889
712,36047101400,04009,51469,57257,66492,22.5936954822,13.8888888889
713,36047101600,04009,51469,57257,66492,22.5936954822,13.8888888889
714,36047101800,04009,51469,57257,66492,22.5936954822,13.8888888889
715,36047102000,04009,51469,57257,66492,22.5936954822,13.8888888889
716,36047102200,04009,51469,57257,66492,22.5936954822,13.8888888889
717,36047102400,04009,51469,57257,66492,22.5936954822,13.8888888889
718,36047102600,04009,51469,57257,66492,22.5936954822,13.8888888889
719,36047102800,04009,51469,57257,66492,22.5936954822,13.8888888889
720,36047103400,04009,51469,57257,66492,22.5936954822,13.8888888889
721,36047078000,04010,34457,38310,46096,25.2494793474,16.8908365151
722,36047078200,04010,34457,38310,46096,25.2494793474,16.8908365151
723,36047078400,04010,34457,38310,46096,25.2494793474,16.8908365151
724,36047079000,04010,34457,38310,46096,25.2494793474,16.8908365151
725,36047079200,04010,34457,38310,46096,25.2494793474,16.8908365151
726,36047079400,04010,34457,38310,46096,25.2494793474,16.8908365151
727,36047081400,04010,34457,38310,46096,25.2494793474,16.8908365151
728,36047081600,04010,34457,38310,46096,25.2494793474,16.8908365151
729,36047081800,04010,34457,38310,46096,25.2494793474,16.8908365151
730,36047082400,04010,34457,38310,46096,25.2494793474,16.8908365151
731,36047082600,04010,34457,38310,46096,25.2494793474,16.8908365151
732,36047082800,04010,34457,38310,46096,25.2494793474,16.8908365151
733,36047083000,04010,34457,38310,46096,25.2494793474,16.8908365151
734,36047083200,04010,34457,38310,46096,25.2494793474,16.8908365151
735,36047083400,04010,34457,38310,46096,25.2494793474,16.8908365151
736,36047083600,04010,34457,38310,46096,25.2494793474,16.8908365151
737,36047083800,04010,34457,38310,46096,25.2494793474,16.8908365151
738,36047084000,04010,34457,38310,46096,25.2494793474,16.8908365151
739,36047084600,04010,34457,38310,46096,25.2494793474,16.8908365151
740,36047084800,04010,34457,38310,46096,25.2494793474,16.8908365151
741,36047085000,04010,34457,38310,46096,25.2494793474,16.8908365151
742,36047085200,04010,34457,38310,46096,25.2494793474,16.8908365151
743,36047085400,04010,34457,38310,46096,25.2494793474,16.8908365151
744,36047085600,04010,34457,38310,46096,25.2494793474,16.8908365151
745,36047085800,04010,34457,38310,46096,25.2494793474,16.8908365151
746,36047086000,04010,34457,38310,46096,25.2494793474,16.8908365151
747,36047086200,04010,34457,38310,46096,25.2494793474,16.8908365151
748,36047086400,04010,34457,38310,46096,25.2494793474,16.8908365151
749,36047086600,04010,34457,38310,46096,25.2494793474,16.8908365151
750,36047086800,04010,34457,38310,46096,25.2494793474,16.8908365151
751,36047087000,04010,34457,38310,46096,25.2494793474,16.8908365151
752,36047087200,04010,34457,38310,46096,25.2494793474,16.8908365151
753,36047088200,04010,34457,38310,46096,25.2494793474,16.8908365151
754,36047088400,04010,34457,38310,46096,25.2494793474,16.8908365151
755,36047088600,04010,34457,38310,46096,25.2494793474,16.8908365151
756,36047088800,04010,34457,38310,46096,25.2494793474,16.8908365151
757,36047089000,04010,34457,38310,46096,25.2494793474,16.8908365151
758,36047092800,04010,34457,38310,46096,25.2494793474,16.8908365151
759,36047093000,04010,34457,38310,46096,25.2494793474,16.8908365151
760,36047093200,04010,34457,38310,46096,25.2494793474,16.8908365151
761,36047093400,04010,34457,38310,46096,25.2494793474,16.8908365151
762,36047093600,04010,34457,38310,46096,25.2494793474,16.8908365151
763,36047093800,04010,34457,38310,46096,25.2494793474,16.8908365151
764,36047094600,04010,34457,38310,46096,25.2494793474,16.8908365151
765,36047021300,04011,27654,30198,38793,28.7139432372,22.1560590828
766,36047031900,04011,27654,30198,38793,28.7139432372,22.1560590828
767,36047032100,04011,27654,30198,38793,28.7139432372,22.1560590828
768,36047032300,04011,27654,30198,38793,28.7139432372,22.1560590828
769,36047032500,04011,27654,30198,38793,28.7139432372,22.1560590828
770,36047032700,04011,27654,30198,38793,28.7139432372,22.1560590828
771,36047032900,04011,27654,30198,38793,28.7139432372,22.1560590828
772,36047033100,04011,27654,30198,38793,28.7139432372,22.1560590828
773,36047033300,04011,27654,30198,38793,28.7139432372,22.1560590828
774,36047033500,04011,27654,30198,38793,28.7139432372,22.1560590828
775,36047035500,04011,27654,30198,38793,28.7139432372,22.1560590828
776,36047079601,04011,27654,30198,38793,28.7139432372,22.1560590828
777,36047079602,04011,27654,30198,38793,28.7139432372,22.1560590828
778,36047079801,04011,27654,30198,38793,28.7139432372,22.1560590828
779,36047079802,04011,27654,30198,38793,28.7139432372,22.1560590828
780,36047080000,04011,27654,30198,38793,28.7139432372,22.1560590828
781,36047080200,04011,27654,30198,38793,28.7139432372,22.1560590828
782,36047080400,04011,27654,30198,38793,28.7139432372,22.1560590828
783,36047080600,04011,27654,30198,38793,28.7139432372,22.1560590828
784,36047080800,04011,27654,30198,38793,28.7139432372,22.1560590828
785,36047081000,04011,27654,30198,38793,28.7139432372,22.1560590828
786,36047082000,04011,27654,30198,38793,28.7139432372,22.1560590828
787,36047082200,04011,27654,30198,38793,28.7139432372,22.1560590828
788,36047087401,04011,27654,30198,38793,28.7139432372,22.1560590828
789,36047087600,04011,27654,30198,38793,28.7139432372,22.1560590828
790,36047087800,04011,27654,30198,38793,28.7139432372,22.1560590828
791,36047088000,04011,27654,30198,38793,28.7139432372,22.1560590828
792,36047000200,04012,35290,39197,45918,23.1456073871,14.6369615401
793,36047001800,04012,35290,39197,45918,23.1456073871,14.6369615401
794,36047002000,04012,35290,39197,45918,23.1456073871,14.6369615401
795,36047002200,04012,35290,39197,45918,23.1456073871,14.6369615401
796,36047007200,04012,35290,39197,45918,23.1456073871,14.6369615401
797,36047007400,04012,35290,39197,45918,23.1456073871,14.6369615401
798,36047007600,04012,35290,39197,45918,23.1456073871,14.6369615401
799,36047007800,04012,35290,39197,45918,23.1456073871,14.6369615401
800,36047008000,04012,35290,39197,45918,23.1456073871,14.6369615401
801,36047008200,04012,35290,39197,45918,23.1456073871,14.6369615401
802,36047008400,04012,35290,39197,45918,23.1456073871,14.6369615401
803,36047008600,04012,35290,39197,45918,23.1456073871,14.6369615401
804,36047008800,04012,35290,39197,45918,23.1456073871,14.6369615401
805,36047009000,04012,35290,39197,45918,23.1456073871,14.6369615401
806,36047009200,04012,35290,39197,45918,23.1456073871,14.6369615401
807,36047009400,04012,35290,39197,45918,23.1456073871,14.6369615401
808,36047009600,04012,35290,39197,45918,23.1456073871,14.6369615401
809,36047009800,04012,35290,39197,45918,23.1456073871,14.6369615401
810,36047010000,04012,35290,39197,45918,23.1456073871,14.6369615401
811,36047010100,04012,35290,39197,45918,23.1456073871,14.6369615401
812,36047010200,04012,35290,39197,45918,23.1456073871,14.6369615401
813,36047010400,04012,35290,39197,45918,23.1456073871,14.6369615401
814,36047010600,04012,35290,39197,45918,23.1456073871,14.6369615401
815,36047010800,04012,35290,39197,45918,23.1456073871,14.6369615401
816,36047011000,04012,35290,39197,45918,23.1456073871,14.6369615401
817,36047011200,04012,35290,39197,45918,23.1456073871,14.6369615401
818,36047011800,04012,35290,39197,45918,23.1456073871,14.6369615401
819,36047012000,04012,35290,39197,45918,23.1456073871,14.6369615401
820,36047012200,04012,35290,39197,45918,23.1456073871,14.6369615401
821,36047014500,04012,35290,39197,45918,23.1456073871,14.6369615401
822,36047014700,04012,35290,39197,45918,23.1456073871,14.6369615401
823,36047016900,04012,35290,39197,45918,23.1456073871,14.6369615401
824,36047017100,04012,35290,39197,45918,23.1456073871,14.6369615401
825,36047017500,04012,35290,39197,45918,23.1456073871,14.6369615401
826,36047050000,04012,35290,39197,45918,23.1456073871,14.6369615401
827,36047050202,04012,35290,39197,45918,23.1456073871,14.6369615401
828,36047050400,04012,35290,39197,45918,23.1456073871,14.6369615401
829,36047150200,04012,35290,39197,45918,23.1456073871,14.6369615401
830,36047003000,04013,39210,43851,49711,21.1240972823,11.7881354227
831,36047003400,04013,39210,43851,49711,21.1240972823,11.7881354227
832,36047003600,04013,39210,43851,49711,21.1240972823,11.7881354227
833,36047003800,04013,39210,43851,49711,21.1240972823,11.7881354227
834,36047004400,04013,39210,43851,49711,21.1240972823,11.7881354227
835,36047004600,04013,39210,43851,49711,21.1240972823,11.7881354227
836,36047005000,04013,39210,43851,49711,21.1240972823,11.7881354227
837,36047005201,04013,39210,43851,49711,21.1240972823,11.7881354227
838,36047005202,04013,39210,43851,49711,21.1240972823,11.7881354227
839,36047005400,04013,39210,43851,49711,21.1240972823,11.7881354227
840,36047005601,04013,39210,43851,49711,21.1240972823,11.7881354227
841,36047005602,04013,39210,43851,49711,21.1240972823,11.7881354227
842,36047005800,04013,39210,43851,49711,21.1240972823,11.7881354227
843,36047006000,04013,39210,43851,49711,21.1240972823,11.7881354227
844,36047006200,04013,39210,43851,49711,21.1240972823,11.7881354227
845,36047006400,04013,39210,43851,49711,21.1240972823,11.7881354227
846,36047006600,04013,39210,43851,49711,21.1240972823,11.7881354227
847,36047006800,04013,39210,43851,49711,21.1240972823,11.7881354227
